trip_id,load_id,driver_id,truck_id,trailer_id,dispatch_date,actual_distance_miles,actual_duration_hours,fuel_gallons_used,average_mpg,idle_time_hours,trip_status,first_name,last_name,cdl_class,years_experience,make,model_year,fuel_type,status,customer_id,route_id,revenue,booking_type,typical_distance_miles,base_rate_per_mile,fuel_surcharge_rate,customer_name,customer_type
TRIP00000098,LOAD00000098,DRV00126,TRK00097,TRL00070,2022-01-02,682,12.5,107.1,6.37,5.7,Completed,Sarah,Jackson,A,25.0,Peterbilt,2016.0,Diesel,Active,CUST00035,RTE00031,1463.9,Dedicated,640,2.19,0.29,United Distribution,Spot
TRIP00000099,LOAD00000099,DRV00033,TRK00024,TRL00118,2022-01-02,677,11.9,113.4,5.97,6.2,Completed,William,Anderson,A,9.0,Volvo,2015.0,Diesel,Active,CUST00047,RTE00018,1467.1,Spot,670,2.07,0.28,Elite Industries,Spot
TRIP00000100,LOAD00000100,DRV00005,TRK00095,TRL00158,2022-01-02,2683,50.1,358.2,7.49,11.3,Completed,Mary,Martinez,A,12.0,Mack,2015.0,Diesel,Active,CUST00182,RTE00044,7040.61,Spot,2627,2.69,0.31,XYZ Foods,Spot
TRIP00000101,LOAD00000101,DRV00002,TRK00112,TRL00074,2022-01-02,2918,53.5,508.4,5.74,4.5,Completed,William,Martin,A,20.0,Volvo,2016.0,Diesel,Active,CUST00063,RTE00016,7516.54,Spot,2729,2.5,0.17,Superior Group,Dedicated
TRIP00000102,LOAD00000102,DRV00129,TRK00063,TRL00088,2022-01-02,767,12.9,124.5,6.16,3.0,Completed,Michael,Smith,A,6.0,Peterbilt,2015.0,Diesel,Active,CUST00003,RTE00008,1762.17,Spot,762,2.62,0.15,XYZ Industries,Contract
TRIP00000103,LOAD00000103,DRV00109,TRK00052,TRL00053,2022-01-02,1264,22.2,198.4,6.37,2.8,Completed,Joseph,Davis,A,11.0,Freightliner,2015.0,Diesel,Active,CUST00165,RTE00014,2333.14,Spot,1204,2.14,0.19,Continental Supply Chain,Dedicated
TRIP00000104,LOAD00000104,,TRK00114,TRL00013,2022-01-02,1048,18.5,143.2,7.32,4.6,Completed,,,,,Volvo,2016.0,Diesel,Active,CUST00152,RTE00039,1898.21,Dedicated,1044,2.08,0.33,Metro Retail,Dedicated
TRIP00000105,LOAD00000105,DRV00139,TRK00115,TRL00073,2022-01-02,624,12.4,102.3,6.1,11.6,Completed,Sarah,Davis,A,14.0,Peterbilt,2015.0,Diesel,Active,CUST00181,RTE00045,1182.91,Dedicated,597,2.33,0.23,Superior Group,Contract
TRIP00000106,LOAD00000106,DRV00084,TRK00026,TRL00099,2022-01-02,2569,49.2,427.5,6.01,8.5,Completed,Jessica,Taylor,A,3.0,International,2021.0,Diesel,Active,CUST00156,RTE00037,4423.72,Dedicated,2561,1.52,0.21,First Logistics,Dedicated
TRIP00000107,LOAD00000107,DRV00124,TRK00011,TRL00046,2022-01-02,498,8.9,75.3,6.61,4.2,Completed,Thomas,Jackson,A,2.0,Freightliner,2015.0,Diesel,Active,CUST00107,RTE00047,862.24,Contract,476,2.06,0.16,Premier Industries,Dedicated
TRIP00000108,LOAD00000108,DRV00111,TRK00069,TRL00097,2022-01-02,91,1.4,15.9,5.74,7.9,Completed,Richard,Jones,A,9.0,Mack,2016.0,Diesel,Active,CUST00171,RTE00010,167.63,Spot,92,1.61,0.17,Premier Wholesale,Contract
TRIP00000109,LOAD00000109,DRV00071,TRK00078,TRL00013,2022-01-02,1696,33.0,233.0,7.28,2.9,Completed,Jessica,Johnson,A,12.0,Freightliner,2015.0,Diesel,Active,CUST00034,RTE00056,4076.85,Spot,1718,2.47,0.18,Elite Retail,Contract
TRIP00000110,LOAD00000110,DRV00090,TRK00067,TRL00027,2022-01-02,2669,51.9,368.6,7.24,10.1,Completed,David,Anderson,A,15.0,International,2015.0,Diesel,Active,CUST00015,RTE00029,6924.28,Spot,2623,2.47,0.34,First Group,Spot
TRIP00000111,LOAD00000111,DRV00075,TRK00065,TRL00093,2022-01-02,690,11.1,98.3,7.02,4.5,Completed,John,Anderson,A,25.0,Freightliner,2015.0,Diesel,Active,CUST00042,RTE00001,985.03,Contract,677,1.7,0.19,American Corp,Dedicated
TRIP00000112,LOAD00000112,DRV00079,TRK00071,TRL00092,2022-01-02,1377,21.3,244.1,5.64,4.7,Completed,Patricia,Moore,A,4.0,Mack,2017.0,Diesel,Active,CUST00175,RTE00038,3913.66,Dedicated,1311,2.71,0.24,ABC Wholesale,Spot
TRIP00000113,LOAD00000113,DRV00036,TRK00062,TRL00064,2022-01-02,1262,23.4,206.2,6.12,6.4,Completed,Michael,Thomas,A,21.0,Mack,2017.0,Diesel,Active,CUST00018,RTE00035,2273.01,Dedicated,1229,1.69,0.28,ABC Retail,Dedicated
TRIP00000114,LOAD00000114,DRV00114,TRK00030,TRL00083,2022-01-02,2367,43.6,400.5,5.91,11.7,Completed,Thomas,Wilson,A,3.0,Volvo,2015.0,Diesel,Active,CUST00198,RTE00046,6231.98,Contract,2269,2.74,0.22,Elite Wholesale,Dedicated
TRIP00000115,LOAD00000115,DRV00141,TRK00080,TRL00163,2022-01-02,663,11.6,100.9,6.57,6.1,Completed,Thomas,Wilson,A,3.0,Volvo,2015.0,Diesel,Active,CUST00135,RTE00006,1548.42,Contract,675,2.13,0.28,Premier Retail,Dedicated
TRIP00000116,LOAD00000116,DRV00147,TRK00114,TRL00025,2022-01-02,92,1.7,15.1,6.09,3.3,Completed,Richard,Garcia,A,20.0,Volvo,2016.0,Diesel,Active,CUST00078,RTE00010,164.97,Dedicated,92,1.61,0.17,Premier Wholesale,Spot
TRIP00000117,LOAD00000117,DRV00018,TRK00091,TRL00001,2022-01-02,2098,35.9,369.4,5.68,9.6,Completed,Patricia,Martin,A,5.0,International,2015.0,Diesel,Active,CUST00137,RTE00004,3545.72,Dedicated,2017,1.84,0.19,First Industries,Dedicated
TRIP00000118,LOAD00000118,DRV00127,TRK00085,TRL00111,2022-01-02,1782,29.2,318.8,5.59,2.4,Completed,Thomas,Gonzalez,A,15.0,Kenworth,2015.0,Diesel,Active,CUST00145,RTE00056,4836.23,Spot,1718,2.47,0.18,National Foods,Contract
TRIP00000119,LOAD00000119,DRV00019,TRK00069,TRL00120,2022-01-02,1178,19.9,190.6,6.18,11.4,Completed,Robert,Jackson,A,20.0,Mack,2016.0,Diesel,Active,CUST00084,RTE00017,2298.83,Contract,1130,1.81,0.34,United Foods,Dedicated
TRIP00000120,LOAD00000120,DRV00069,TRK00038,TRL00104,2022-01-02,732,12.1,109.4,6.69,2.2,Completed,Patricia,Taylor,A,15.0,International,2015.0,Diesel,Active,CUST00085,RTE00002,1417.56,Dedicated,697,2.08,0.22,Pacific Manufacturing,Dedicated
TRIP00000121,LOAD00000121,DRV00113,TRK00099,TRL00077,2022-01-02,1299,22.9,202.0,6.43,3.8,Completed,Mary,Williams,A,21.0,Freightliner,2015.0,Diesel,Active,CUST00081,RTE00023,2562.66,Dedicated,1276,2.33,0.17,ABC Wholesale,Spot
TRIP00000122,LOAD00000122,DRV00015,TRK00112,TRL00110,2022-01-02,1153,18.5,205.9,5.6,5.7,Completed,Susan,Wilson,A,21.0,Volvo,2016.0,Diesel,Active,CUST00164,RTE00017,2148.93,Spot,1130,1.81,0.34,ABC Industries,Spot
TRIP00000123,LOAD00000123,DRV00101,TRK00095,TRL00122,2022-01-02,1213,23.9,161.9,7.49,2.4,Completed,John,Davis,A,5.0,Mack,2015.0,Diesel,Active,CUST00177,RTE00024,2658.64,Dedicated,1175,2.48,0.32,First Logistics,Contract
TRIP00000124,LOAD00000124,DRV00119,TRK00050,TRL00071,2022-01-02,2940,46.2,417.0,7.05,9.3,Completed,Jennifer,Wilson,A,6.0,Peterbilt,2015.0,Diesel,Active,CUST00040,RTE00016,5864.39,Dedicated,2729,2.5,0.17,ABC Corp,Contract
TRIP00000125,LOAD00000125,DRV00111,TRK00045,TRL00106,2022-01-02,629,12.3,102.4,6.14,4.8,Completed,Richard,Jones,A,9.0,Volvo,2015.0,Diesel,Active,CUST00145,RTE00045,1275.41,Dedicated,597,2.33,0.23,National Foods,Contract
TRIP00000126,LOAD00000126,DRV00017,TRK00097,TRL00154,2022-01-02,1258,24.1,190.0,6.62,10.8,Completed,William,Garcia,A,13.0,Peterbilt,2016.0,Diesel,Active,CUST00094,RTE00035,2259.52,Spot,1229,1.69,0.28,National Retail,Contract
TRIP00000127,LOAD00000127,DRV00108,TRK00114,TRL00150,2022-01-02,2296,37.8,347.9,6.6,9.8,Completed,Joseph,Jones,A,23.0,Volvo,2016.0,Diesel,Active,CUST00138,RTE00032,4242.83,Dedicated,2259,1.99,0.2,First Logistics,Spot
TRIP00000128,LOAD00000128,DRV00119,TRK00051,TRL00042,2022-01-02,736,12.7,100.4,7.33,10.5,Completed,Jennifer,Wilson,A,6.0,Mack,2016.0,Diesel,Active,CUST00026,RTE00050,1447.91,Dedicated,712,1.94,0.24,ABC Supply Chain,Dedicated
TRIP00000129,LOAD00000129,DRV00110,TRK00029,TRL00073,2022-01-02,1260,21.0,178.7,7.05,4.8,Completed,James,Gonzalez,A,3.0,International,2016.0,Diesel,Active,CUST00126,RTE00035,1801.54,Contract,1229,1.69,0.28,First Retail,Dedicated
TRIP00000130,LOAD00000130,DRV00103,TRK00025,TRL00079,2022-01-02,1651,31.1,222.5,7.42,3.3,Completed,Joseph,Hernandez,A,23.0,Freightliner,2018.0,Diesel,Active,CUST00136,RTE00054,2868.5,Contract,1557,2.01,0.19,Pacific Corp,Contract
TRIP00000131,LOAD00000131,DRV00105,TRK00030,TRL00119,2022-01-02,717,12.5,121.9,5.88,6.9,Completed,Barbara,Moore,A,20.0,Volvo,2015.0,Diesel,Active,CUST00143,RTE00006,1361.45,Spot,675,2.13,0.28,ABC Supply Chain,Contract
TRIP00000132,LOAD00000132,DRV00066,TRK00016,TRL00029,2022-01-02,709,11.4,119.4,5.94,5.4,Completed,William,Wilson,A,18.0,Freightliner,2015.0,Diesel,Active,CUST00098,RTE00050,1182.37,Contract,712,1.94,0.24,National Supply Chain,Dedicated
TRIP00000133,LOAD00000133,DRV00033,TRK00083,TRL00137,2022-01-02,2288,38.8,337.5,6.78,10.9,Completed,William,Anderson,A,9.0,Kenworth,2015.0,Diesel,Active,CUST00178,RTE00028,3554.9,Dedicated,2172,1.89,0.26,Metro Corp,Contract
TRIP00000134,LOAD00000134,DRV00111,TRK00038,TRL00089,2022-01-02,96,1.7,15.6,6.15,11.7,Completed,Richard,Jones,A,9.0,International,2015.0,Diesel,Active,CUST00117,RTE00015,270.3,Contract,92,2.79,0.15,Superior Industries,Spot
TRIP00000135,LOAD00000135,DRV00012,TRK00038,TRL00090,2022-01-02,2089,41.7,294.2,7.1,3.9,Completed,Robert,Moore,A,25.0,International,2015.0,Diesel,Active,CUST00123,RTE00003,5253.96,Spot,2003,2.55,0.29,American Corp,Spot
TRIP00000136,LOAD00000136,DRV00014,TRK00108,TRL00164,2022-01-02,1872,29.2,304.4,6.15,6.7,Completed,Richard,Miller,A,11.0,Volvo,2015.0,Diesel,Active,CUST00008,RTE00005,4390.63,Contract,1749,2.41,0.26,American Logistics,Contract
TRIP00000137,LOAD00000137,DRV00037,TRK00061,TRL00163,2022-01-02,2655,47.6,404.1,6.57,9.4,Completed,Jessica,Garcia,A,21.0,International,2018.0,Diesel,Active,CUST00190,RTE00029,6678.67,Dedicated,2623,2.47,0.34,Global Wholesale,Dedicated
TRIP00000138,LOAD00000138,DRV00083,TRK00059,TRL00109,2022-01-02,2029,38.6,275.7,7.36,2.8,Completed,Patricia,Martin,A,21.0,Mack,2015.0,Diesel,Active,CUST00093,RTE00004,4127.84,Dedicated,2017,1.84,0.19,United Group,Spot
TRIP00000139,LOAD00000139,DRV00043,TRK00015,TRL00055,2022-01-02,99,1.9,14.6,6.78,6.1,Completed,Mary,Williams,A,23.0,International,2015.0,Diesel,Active,CUST00192,RTE00010,144.91,Spot,92,1.61,0.17,Premier Manufacturing,Spot
TRIP00000140,LOAD00000140,DRV00098,TRK00031,TRL00176,2022-01-02,3117,54.5,562.6,5.54,7.1,Completed,David,Anderson,A,5.0,Kenworth,2018.0,Diesel,Active,CUST00118,RTE00025,5181.01,Dedicated,3141,1.65,0.18,Continental Manufacturing,Dedicated
TRIP00000141,LOAD00000141,DRV00107,TRK00033,TRL00131,2022-01-02,676,12.1,115.2,5.87,4.6,Completed,Charles,Jones,A,18.0,Mack,2015.0,Diesel,Active,CUST00018,RTE00013,1134.23,Dedicated,673,1.7,0.21,ABC Retail,Dedicated
TRIP00000142,LOAD00000142,DRV00066,TRK00057,TRL00112,2022-01-03,2682,44.3,398.5,6.73,2.5,Completed,William,Wilson,A,18.0,Mack,2015.0,Diesel,Active,CUST00085,RTE00016,5936.83,Dedicated,2729,2.5,0.17,Pacific Manufacturing,Dedicated
TRIP00000143,LOAD00000143,DRV00071,TRK00024,TRL00051,2022-01-03,1703,32.9,240.9,7.07,2.6,Completed,Jessica,Johnson,A,12.0,Volvo,2015.0,Diesel,Active,CUST00175,RTE00056,4095.0,Dedicated,1718,2.47,0.18,ABC Wholesale,Spot
TRIP00000144,LOAD00000144,DRV00149,TRK00105,TRL00016,2022-01-03,91,1.6,12.9,7.06,3.8,Completed,Linda,Jones,A,20.0,Volvo,2015.0,Diesel,Active,CUST00143,RTE00010,159.9,Spot,92,1.61,0.17,ABC Supply Chain,Contract
TRIP00000145,LOAD00000145,DRV00014,TRK00067,TRL00092,2022-01-03,664,11.3,119.0,5.58,2.2,Completed,Richard,Miller,A,11.0,International,2015.0,Diesel,Active,CUST00133,RTE00018,1517.16,Contract,670,2.07,0.28,United Supply Chain,Contract
TRIP00000146,LOAD00000146,DRV00020,TRK00080,TRL00089,2022-01-03,1568,26.9,221.2,7.09,9.3,Completed,Joseph,Martinez,A,18.0,Volvo,2015.0,Diesel,Active,CUST00059,RTE00054,3485.04,Dedicated,1557,2.01,0.19,American Manufacturing,Spot
TRIP00000147,LOAD00000147,DRV00001,TRK00079,TRL00047,2022-01-03,3292,64.0,503.4,6.54,5.4,Completed,Jennifer,Hernandez,A,3.0,Mack,2015.0,Diesel,Active,CUST00010,RTE00025,5365.21,Contract,3141,1.65,0.18,National Logistics,Dedicated
TRIP00000148,LOAD00000148,DRV00095,TRK00072,TRL00126,2022-01-03,2785,46.0,410.8,6.78,4.4,Completed,Linda,Thomas,A,10.0,Volvo,2017.0,Diesel,Active,CUST00180,RTE00016,7620.93,Contract,2729,2.5,0.17,ABC Distribution,Spot
TRIP00000149,LOAD00000149,DRV00037,TRK00030,TRL00031,2022-01-03,689,11.7,103.9,6.63,3.2,Completed,Jessica,Garcia,A,21.0,Volvo,2015.0,Diesel,Active,CUST00191,RTE00006,1263.64,Dedicated,675,2.13,0.28,Pacific Group,Contract
TRIP00000150,LOAD00000150,DRV00146,TRK00089,TRL00046,2022-01-03,630,11.7,88.0,7.16,7.9,Completed,Jessica,Gonzalez,A,12.0,International,2019.0,Diesel,Active,CUST00125,RTE00045,1480.82,Contract,597,2.33,0.23,XYZ Supply Chain,Contract
TRIP00000151,LOAD00000151,DRV00120,TRK00052,TRL00118,2022-01-03,826,13.5,126.7,6.52,10.7,Completed,Jessica,Johnson,A,10.0,Freightliner,2015.0,Diesel,Active,CUST00092,RTE00052,1127.05,Contract,804,1.63,0.34,Elite Group,Dedicated
TRIP00000152,LOAD00000152,DRV00146,TRK00097,TRL00132,2022-01-03,721,11.1,118.6,6.08,11.4,Completed,Jessica,Gonzalez,A,12.0,Peterbilt,2016.0,Diesel,Active,CUST00095,RTE00006,1642.32,Spot,675,2.13,0.28,First Foods,Contract
TRIP00000153,LOAD00000153,DRV00002,TRK00035,TRL00129,2022-01-03,171,2.7,23.0,7.42,4.3,Completed,William,Martin,A,20.0,International,2015.0,Diesel,Active,CUST00063,RTE00033,377.06,Spot,167,2.42,0.24,Superior Group,Dedicated
TRIP00000154,LOAD00000154,DRV00122,TRK00080,TRL00053,2022-01-03,3315,53.1,474.2,6.99,6.0,Completed,James,Wilson,A,12.0,Volvo,2015.0,Diesel,Active,CUST00073,RTE00025,5170.94,Dedicated,3141,1.65,0.18,Pacific Supply Chain,Dedicated
TRIP00000155,LOAD00000155,DRV00063,TRK00112,TRL00174,2022-01-03,2652,51.9,376.2,7.05,4.3,Completed,James,Jones,A,2.0,Volvo,2016.0,Diesel,Active,CUST00125,RTE00037,4288.08,Spot,2561,1.52,0.21,XYZ Supply Chain,Contract
TRIP00000156,LOAD00000156,DRV00055,TRK00013,TRL00035,2022-01-03,713,13.3,97.9,7.28,7.1,Completed,Mary,Anderson,A,6.0,Volvo,2018.0,Diesel,Active,CUST00159,RTE00006,1473.45,Dedicated,675,2.13,0.28,Metro Wholesale,Dedicated
TRIP00000157,LOAD00000157,DRV00079,TRK00041,TRL00177,2022-01-03,2004,39.9,319.6,6.27,11.0,Completed,Patricia,Moore,A,4.0,International,2015.0,Diesel,Active,CUST00145,RTE00026,3674.15,Dedicated,1984,1.72,0.28,National Foods,Contract
TRIP00000158,LOAD00000158,DRV00024,TRK00031,TRL00020,2022-01-03,1618,29.9,272.4,5.94,9.7,Completed,Barbara,Martinez,A,17.0,Kenworth,2018.0,Diesel,Active,CUST00071,RTE00007,4373.38,Dedicated,1576,2.54,0.32,Continental Supply Chain,Spot
TRIP00000159,LOAD00000159,DRV00090,,TRL00032,2022-01-03,697,13.4,108.7,6.41,11.7,Completed,David,Anderson,A,15.0,,,,,CUST00096,RTE00018,1301.75,Dedicated,670,2.07,0.28,Continental Logistics,Dedicated
TRIP00000160,LOAD00000160,DRV00087,TRK00001,TRL00030,2022-01-03,2166,43.1,339.5,6.38,3.0,Completed,William,Anderson,A,10.0,Peterbilt,2016.0,Diesel,Active,CUST00028,RTE00021,4668.01,Dedicated,2108,2.45,0.28,First Group,Contract
TRIP00000161,LOAD00000161,DRV00114,TRK00029,TRL00053,2022-01-03,266,5.0,42.0,6.33,12.0,Completed,Thomas,Wilson,A,3.0,International,2016.0,Diesel,Active,CUST00191,RTE00036,603.36,Dedicated,262,2.63,0.33,Pacific Group,Contract
TRIP00000162,LOAD00000162,DRV00127,TRK00011,TRL00046,2022-01-03,2255,39.8,311.5,7.24,9.6,Completed,Thomas,Gonzalez,A,15.0,Freightliner,2015.0,Diesel,Active,CUST00003,RTE00046,7022.16,Dedicated,2269,2.74,0.22,XYZ Industries,Contract
TRIP00000163,LOAD00000163,DRV00089,TRK00112,TRL00089,2022-01-03,2084,36.4,337.8,6.17,10.5,Completed,David,Thomas,A,23.0,Volvo,2016.0,Diesel,Active,CUST00063,RTE00004,3330.02,Contract,2017,1.84,0.19,Superior Group,Dedicated
TRIP00000164,LOAD00000164,DRV00069,TRK00045,TRL00104,2022-01-03,557,9.5,98.2,5.67,10.2,Completed,Patricia,Taylor,A,15.0,Volvo,2015.0,Diesel,Active,CUST00072,RTE00058,1033.13,Dedicated,519,2.27,0.19,Continental Distribution,Spot
TRIP00000165,LOAD00000165,DRV00033,TRK00090,TRL00006,2022-01-03,95,1.9,14.5,6.56,10.9,Completed,William,Anderson,A,9.0,Volvo,2017.0,Diesel,Active,CUST00107,RTE00015,284.75,Dedicated,92,2.79,0.15,Premier Industries,Dedicated
TRIP00000166,LOAD00000166,DRV00045,TRK00067,TRL00083,2022-01-03,485,7.5,75.4,6.43,5.6,Completed,Thomas,Martinez,A,10.0,International,2015.0,Diesel,Active,CUST00009,RTE00047,903.88,Dedicated,476,2.06,0.16,XYZ Wholesale,Contract
TRIP00000167,LOAD00000167,DRV00017,TRK00120,TRL00060,2022-01-03,669,10.3,93.6,7.15,4.3,Completed,William,Garcia,A,13.0,Volvo,2017.0,Diesel,Active,CUST00121,RTE00031,1494.15,Spot,640,2.19,0.29,ABC Corp,Spot
TRIP00000168,LOAD00000168,DRV00145,TRK00055,TRL00136,2022-01-03,2099,41.6,310.0,6.77,4.9,Completed,Susan,Hernandez,A,4.0,Peterbilt,2017.0,Diesel,Active,CUST00111,RTE00021,4616.36,Spot,2108,2.45,0.28,XYZ Wholesale,Contract
TRIP00000169,LOAD00000169,DRV00074,TRK00055,TRL00141,2022-01-03,577,10.8,87.4,6.6,4.3,Completed,William,Brown,A,11.0,Peterbilt,2017.0,Diesel,Active,CUST00154,RTE00022,1018.27,Contract,557,1.95,0.29,XYZ Distribution,Spot
TRIP00000170,LOAD00000170,DRV00003,TRK00092,TRL00161,2022-01-03,3212,54.7,516.4,6.22,6.9,Completed,Charles,Hernandez,A,19.0,Volvo,2015.0,Diesel,Active,CUST00098,RTE00025,5394.19,Contract,3141,1.65,0.18,National Supply Chain,Dedicated
TRIP00000171,LOAD00000171,DRV00049,TRK00115,TRL00111,2022-01-03,1911,36.4,326.7,5.85,10.3,Completed,John,Smith,A,24.0,Peterbilt,2015.0,Diesel,Active,CUST00061,RTE00051,3262.13,Spot,1840,1.85,0.25,Elite Group,Spot
TRIP00000172,LOAD00000172,DRV00133,TRK00080,TRL00024,2022-01-03,1645,29.7,254.6,6.46,9.1,Completed,Mary,Wilson,A,9.0,Volvo,2015.0,Diesel,Active,CUST00188,RTE00054,3126.36,Spot,1557,2.01,0.19,American Manufacturing,Spot
TRIP00000173,LOAD00000173,DRV00149,TRK00026,TRL00050,2022-01-03,729,13.2,120.9,6.03,6.4,Completed,Linda,Jones,A,20.0,International,2021.0,Diesel,Active,CUST00029,RTE00050,1481.95,Contract,712,1.94,0.24,Superior Distribution,Dedicated
TRIP00000174,LOAD00000174,DRV00139,TRK00057,TRL00057,2022-01-03,2801,46.7,509.3,5.5,2.8,Completed,Sarah,Davis,A,14.0,Mack,2015.0,Diesel,Active,CUST00183,RTE00016,7142.79,Contract,2729,2.5,0.17,Pacific Foods,Spot
TRIP00000175,LOAD00000175,DRV00082,TRK00002,TRL00093,2022-01-03,560,9.3,80.8,6.93,10.6,Completed,Michael,Anderson,A,7.0,Kenworth,2015.0,Diesel,Active,CUST00174,RTE00058,1324.96,Dedicated,519,2.27,0.19,National Supply Chain,Contract
TRIP00000176,LOAD00000176,DRV00036,TRK00086,TRL00099,2022-01-03,505,7.9,91.5,5.52,3.0,Completed,Michael,Thomas,A,21.0,Freightliner,2015.0,Diesel,Active,CUST00099,RTE00047,900.54,Dedicated,476,2.06,0.16,First Logistics,Dedicated
TRIP00000177,LOAD00000177,DRV00075,TRK00074,TRL00141,2022-01-03,801,14.9,139.1,5.76,2.3,Completed,John,Anderson,A,25.0,Volvo,2015.0,Diesel,Active,CUST00027,RTE00052,1386.38,Dedicated,804,1.63,0.34,Superior Foods,Spot
TRIP00000178,LOAD00000178,DRV00056,TRK00096,TRL00165,2022-01-03,2161,34.7,341.9,6.32,4.9,Completed,William,Wilson,A,20.0,Kenworth,2018.0,Diesel,Active,CUST00180,RTE00030,4925.19,Dedicated,2147,2.48,0.33,ABC Distribution,Spot
TRIP00000179,LOAD00000179,DRV00003,TRK00103,TRL00089,2022-01-03,2605,48.3,379.2,6.87,5.1,Completed,Charles,Hernandez,A,19.0,Freightliner,2015.0,Diesel,Active,CUST00099,RTE00037,3913.08,Contract,2561,1.52,0.21,First Logistics,Dedicated
TRIP00000180,LOAD00000180,DRV00019,TRK00013,TRL00040,2022-01-03,693,12.1,104.5,6.63,6.3,Completed,Robert,Jackson,A,20.0,Volvo,2018.0,Diesel,Active,CUST00079,RTE00013,1220.24,Contract,673,1.7,0.21,Pacific Logistics,Spot
TRIP00000181,LOAD00000181,DRV00145,TRK00086,TRL00081,2022-01-03,1246,20.2,185.4,6.72,6.4,Completed,Susan,Hernandez,A,4.0,Freightliner,2015.0,Diesel,Active,CUST00014,RTE00014,2746.8,Dedicated,1204,2.14,0.19,Elite Foods,Contract
TRIP00000182,LOAD00000182,DRV00065,TRK00058,TRL00033,2022-01-03,2143,38.5,346.2,6.19,3.4,Completed,Robert,Brown,A,25.0,Mack,2015.0,Diesel,Active,CUST00080,RTE00003,4878.8,Spot,2003,2.55,0.29,First Distribution,Spot
TRIP00000183,LOAD00000183,DRV00078,TRK00029,TRL00097,2022-01-03,2745,54.0,486.7,5.64,6.7,Completed,John,Taylor,A,21.0,International,2016.0,Diesel,Active,CUST00077,RTE00042,6856.14,Contract,2623,2.39,0.18,Metro Group,Spot
TRIP00000184,LOAD00000184,DRV00107,TRK00026,TRL00014,2022-01-03,488,8.6,81.6,5.98,9.8,Completed,Charles,Jones,A,18.0,International,2021.0,Diesel,Active,CUST00050,RTE00047,876.25,Spot,476,2.06,0.16,Global Manufacturing,Spot
TRIP00000185,LOAD00000185,DRV00063,TRK00092,TRL00011,2022-01-03,1215,21.1,198.2,6.13,4.6,Completed,James,Jones,A,2.0,Volvo,2015.0,Diesel,Active,CUST00191,RTE00017,2224.58,Dedicated,1130,1.81,0.34,Pacific Group,Contract
TRIP00000186,LOAD00000186,DRV00123,TRK00110,TRL00102,2022-01-03,2620,46.6,378.6,6.92,6.8,Completed,Michael,Gonzalez,A,5.0,Peterbilt,2016.0,Diesel,Active,CUST00083,RTE00044,7166.92,Dedicated,2627,2.69,0.31,Metro Logistics,Contract
TRIP00000187,LOAD00000187,DRV00095,TRK00053,TRL00048,2022-01-03,2087,37.9,360.4,5.79,7.7,Completed,Linda,Thomas,A,10.0,Peterbilt,2015.0,Diesel,Active,CUST00060,RTE00004,4127.85,Contract,2017,1.84,0.19,Global Wholesale,Spot
TRIP00000188,LOAD00000188,DRV00050,TRK00065,TRL00003,2022-01-03,2792,51.1,458.5,6.09,6.9,Completed,Robert,Johnson,A,11.0,Freightliner,2015.0,Diesel,Active,CUST00042,RTE00042,7156.57,Contract,2623,2.39,0.18,American Corp,Dedicated
TRIP00000189,LOAD00000189,DRV00010,TRK00112,TRL00125,2022-01-03,1247,21.2,182.8,6.82,11.2,Completed,Sarah,Gonzalez,A,23.0,Volvo,2016.0,Diesel,Active,CUST00075,RTE00041,3802.25,Spot,1216,2.75,0.21,Elite Corp,Contract
TRIP00000190,LOAD00000190,DRV00111,TRK00105,TRL00069,2022-01-03,471,9.3,67.8,6.95,6.6,Completed,Richard,Jones,A,9.0,Volvo,2015.0,Diesel,Active,CUST00078,RTE00047,1034.07,Dedicated,476,2.06,0.16,Premier Wholesale,Spot
TRIP00000191,LOAD00000191,DRV00138,TRK00035,TRL00022,2022-01-03,719,12.7,105.4,6.82,8.2,Completed,Jennifer,Thomas,A,4.0,International,2015.0,Diesel,Active,CUST00178,RTE00049,2148.42,Dedicated,720,2.62,0.2,Metro Corp,Contract
TRIP00000192,LOAD00000192,DRV00091,TRK00053,TRL00127,2022-01-03,1581,24.8,236.3,6.69,9.1,Completed,Linda,Rodriguez,A,17.0,Peterbilt,2015.0,Diesel,Active,CUST00052,RTE00007,4494.04,Contract,1576,2.54,0.32,Metro Corp,Contract
TRIP00000193,LOAD00000193,DRV00113,TRK00015,TRL00118,2022-01-03,752,11.7,105.0,7.16,10.3,Completed,Mary,Williams,A,21.0,International,2015.0,Diesel,Active,CUST00080,RTE00049,1930.02,Contract,720,2.62,0.2,First Distribution,Spot
TRIP00000194,LOAD00000194,DRV00100,TRK00026,TRL00093,2022-01-03,689,10.8,118.4,5.82,5.8,Completed,Jennifer,Martinez,A,15.0,International,2021.0,Diesel,Active,CUST00168,RTE00013,1061.42,Contract,673,1.7,0.21,Global Foods,Spot
TRIP00000195,LOAD00000195,DRV00138,TRK00020,TRL00177,2022-01-03,2664,48.3,462.5,5.76,4.2,Completed,Jennifer,Thomas,A,4.0,Kenworth,2015.0,Diesel,Active,CUST00074,RTE00037,3445.05,Dedicated,2561,1.52,0.21,First Industries,Contract
